chunk_id,pmid,year,title,text_chunk
cc781dab-c97c-47b0-8bf3-57136504c0e4,10193711,1999,Drug-induced heart failure,"Drug-induced heart failure. Heart failure is a clinical syndrome that is predominantly caused by cardiovascular disorders such as coronary heart disease and hypertension. However, several classes of drugs may induce heart failure in patients without concurrent cardiovascular disease or may precipitate the occurrence of heart failure in patients with preexisting left ventricular impairment. We reviewed the literature on drug-induced heart failure, using the MEDLINE database and lateral references. Successively, we discuss the potential role in the occurrence of heart failure of cytostatics, immunomodulating drugs, antidepressants, calcium channel blocking agents, nonsteroidal anti-inflammatory drugs, antiarrhythmics, beta-adrenoceptor blocking agents, anesthetics and some miscellaneous agents. Drug-induced heart failure may play a role in only a minority of the patients presenting with heart failure. Nevertheless, drug-induced heart failure should be regarded as a potentially preventable cause of heart failure, although sometimes other priorities do not offer therapeutic alternatives (e.g., anthracycline-induced cardiomyopathy). The awareness of clinicians of potential adverse effects on cardiac performance by several classes of drugs, particularly in patients with preexisting ventricular dysfunction, may contribute to timely diagnosis and prevention of drug-induced heart failure."
ceb2f2b4-ff3a-4574-8f8c-cd4d9e7decb4,1467030,1992,Short-stepping gait in severe heart failure,"Short-stepping gait in severe heart failure. Background: Patients with severe chronic heart failure seem to take shorter steps than healthy controls when walking on a treadmill and when walking freely along a corridor. In healthy individuals the pattern of walking affects the oxygen cost of exercise, and so this observation might be relevant to the limitation of exercise in heart failure. Method: Length of stride was analysed as stride/stature index in 15 controls, 10 patients with moderate heart failure, 10 patients with severe heart failure, and 10 patients with angina, walking at a constant speed/stature index. Results: The stride/stature index was 0.64 in the controls in patients with New York Heart Association (NYHA) class II heart failure, and in patients with angina. It was 0.49 in patients with NYHA class III heart failure. In the patients with heart failure the stride/stature index correlated with exercise capacity determined as peak oxygen consumption VO2max (R = +0.62, p < 0.005). When healthy controls walked in time to a metronome adjusted to decrease their stride/stature index to approximately that seen in severe heart failure steady-state oxygen consumption increased by a mean of 15%. Conclusions: The length of stride is reduced in severe heart failure, and when healthy controls adopt this gait the oxygen cost of walking is increased. A short-stepping gait may contribute to the limitation of exercise capacity in heart failure."
13a6eff1-152a-4515-9810-e55da3c89a5b,38092576,2024,Remote management in patients with heart failure (from new onset to advanced): A practical guide,"Remote management in patients with heart failure (from new onset to advanced): A practical guide. Heart failure is a chronic condition that affects millions of people worldwide and is associated with high morbidity and mortality. Remote monitoring, which includes the use of non-invasive connected devices, cardiac implantable electronic devices and haemodynamic monitoring systems, has the potential to improve outcomes for patients with heart failure. Despite the conceptual and clinical advantages, there are still limitations in the widespread use of these technologies. Moreover, a significant proportion of studies evaluating the benefit of remote monitoring in heart failure have focused on the limited area of prevention of rehospitalization after an episode of acute heart failure. A group of experts in the fields of heart failure and digital health worked on this topic in order to provide a practical paper for the use of remote monitoring in clinical practice at the different stages of the heart failure syndrome: (1) discovery of heart failure; (2) acute decompensation of chronic heart failure; (3) heart failure in stable period; and (4) advanced heart failure. A careful and critical analysis of the available literature was performed with the aim of providing caregivers with some recommendations on when and how to use remote monitoring in these different situations, specifying which variables are essential, optional or useless."
8dbafd15-1f1c-4168-af3c-4bb7f2c9bac1,7553705,1995,Heart failure in women,"Heart failure in women. Observational and other studies suggest gender-related differences in the incidence and prognosis of heart failure. Women appear to live longer after the diagnosis of heart failure when compared with men. After myocardial infarction, women seem more likely than men to exhibit clinical heart failure. Diabetes appears to promote heart failure to a greater extent in women than in men. Review of data from clinical and epidemiologic studies suggests that men and women may differ in their myocardial adaptation to a variety of cardiac insults. Future investigation is necessary to better define gender-related differences and possible sex-specific therapies for those diseases resulting in heart failure."
79123d01-9bef-49bd-84c6-7156c4d17e34,19223810,2009,Chronic heart failure: promoting quality of life,"Chronic heart failure: promoting quality of life. There are growing numbers of people with heart failure, which is disabling for the individuals and costly for the health services. Heart failure is often associated with anxiety and depression. Nurses can improve patients' well-being by promoting regular exercise and self-care. Palliative care, which includes specialist heart failure services improves end-of-life experiences. This article reports the findings of a literature review derived from a search of 5 electronic databases to identify studies relating to the promotion of quality of life in chronic heart failure."
faae6ecb-e220-4c23-9ea4-50d473976bd5,12751136,2003,A broader paradigm for understanding and treating heart failure,"A broader paradigm for understanding and treating heart failure. Several recent clinical trials in heart failure have failed to demonstrate improvements in survival, suggesting that new approaches must be adopted if there are to be further improvements in heart failure treatment. We propose a broader paradigm for heart failure care based on a chronic rather than an acute illness model. This approach recognizes a broader range of outcomes including patient-perceived health status, expanded populations of interest that more closely reflect the changing epidemiology of heart failure, and a wider scope of interventions that address co-morbidity and health behavior. This approach will require a rationally designed health care delivery system that applies the best available evidence to the care of individual patients with heart failure."
c48cd765-50a0-416e-8b88-4ec182155ee3,38047986,2024,Rethinking the Impact and Management of Diabetes in Heart Failure Patients,"Rethinking the Impact and Management of Diabetes in Heart Failure Patients. Purpose of review: The following overview article summarizes the most important aspects of diagnosis and screening and provides an overview on the current evidence of glucose-lowering and heart failure treatment in patients with diabetes. Recent findings: Patients with diabetes exhibit an increased risk to develop heart failure and the presence of both comorbidities has a major impact on the prognosis of these patients. Thus, it is of utmost importance to detect heart failure in patients with diabetes and to screen all patients with heart failure for the presence of diabetes. Moreover, the diagnosis of heart failure in diabetes often requires an adjustment of medical therapy. The presence of the 2 comorbidities, heart failure and diabetes, in a given patient which has a major impact on the prognosis and implementation of guideline-directed therapies to reduce cardiovascular risk in this high-risk population is of critical importance."
3624b6bb-28c8-4dcd-8434-3ac1fe3c5c43,11246061,2001,Incidence of newly diagnosed heart failure in UK general practice,"Incidence of newly diagnosed heart failure in UK general practice. Aim: To estimate the incidence rate of heart failure in the general population and to assess risk factors associated with the occurrence of newly diagnosed heart failure. Methods: From the source population that was derived from the UK General Practice Research Database, we identified patients aged 40--84 years newly diagnosed with heart failure in 1996, and estimated incidence rates. We sent questionnaires to a random sample of heart failure patients (N=1200) and performed a nested case-control analysis to assess risk factors for heart failure. Results: The overall incidence rate for heart failure was 4.4 per 1000 person-years in men and 3.9 per 1000 person-years in women. The incidence increased steeply with age in both sexes. The relative risk of heart failure was 2.1 (95% C.I. : 1.7--2.6) among men compared with women less than 65 years old and 1.3 (95% C.I. : 1.2--1.4) above the age of 65. Slightly more than half of the cases were categorized in NYHA III--IV at the time of the first diagnosis. Within one month of initial diagnosis 62% of the men and 50% of the women were referred to specialists and/or hospitalized for heart failure. Smoking, hypertension, diabetes, obesity were independently associated with heart failure as well as history of distant dyspnoea. Coronary heart disease was the most common cause of heart failure with a greater relative prevalence in men than women. Conclusion: Incident heart failure cases mainly comprised elderly men and women frequently burdened with several diseases in general practice. Women had a lower incidence of heart failure than men. However, traditional risk factors such as smoking, hypertension, obesity, diabetes and dyspnoea appeared to confer the same relative increase in heart failure risk among women and men."
8fafceef-dd7e-440c-814d-25f7d4e8d25a,2645759,1989,Congestive heart failure--advances in treatment. Hemodynamic studies--their uses and limitations,"Congestive heart failure--advances in treatment. Hemodynamic studies--their uses and limitations. Hemodynamic studies are useful in the diagnosis of the pathophysiologic mechanisms of pump failure and low output state in patients with acute heart failure. Hemodynamic monitoring is extremely useful for the appropriate manipulation of the vasoactive drugs to optimize hemodynamic and clinical improvement of patients with acute heart failure and to stabilize patients with severe refractory or unstable chronic heart failure. Determinations of the hemodynamic indexes of left ventricular function during hemodynamic studies also provide information regarding prognosis of patients with acute or chronic heart failure. In patients with stable chronic heart failure, correlations between the changes in hemodynamics after initiation of vasodilator therapy and subsequent changes in the clinical status and exercise tolerance are poor; thus, the value of hemodynamic studies for vasodilator therapy in patients with stable chronic heart failure is limited."
ffc46581-629d-4459-bde7-e0388f410f2c,34218400,2022,"Heart failure and atrial fibrillation: new concepts in pathophysiology, management, and future directions","Heart failure and atrial fibrillation: new concepts in pathophysiology, management, and future directions. A bidirectional pathophysiological link connects heart failure and atrial fibrillation, creating a frequent and challenging comorbidity, which includes neurohormonal hyperactivation, fibrosis development, and electrophysiologic remodeling, while they share mutual risk factors. Management for these devastating comorbidities includes most of the established treatment measures for heart failure as well as rhythm or rate control and anticoagulation mostly for atrial fibrillation, which can be achieved with either pharmaceutical or non-pharmaceutical approaches. The current manuscript aims to review the existing literature regarding the underlying pathophysiology, to present the novel trends of treatment, and to predict the future perspective of these two linked diseases with the numerous unanswered questions."
e3651031-38c8-427f-bc61-784ac17c44ce,2213456,1990,Physiologic sequelae of prematurity: the nurse practitioner's role. Part III. Congestive heart failure,"Physiologic sequelae of prematurity: the nurse practitioner's role. Part III. Congestive heart failure. The premature infant with resultant respiratory disease may also have signs and symptoms of impending congestive heart failure that have a variety of causes. The nurse practitioner can be instrumental in the early identification and treatment of congestive heart failure. This article, the third in a series, provides a discussion of the pathophysiology, signs and symptoms, data collection, treatment modalities, and parental education that can assist parents when coping and dealing with congestive heart failure in their premature infant."
5ff97703-7d54-48f0-9a7c-276f69b94120,18201151,2008,Bisoprolol for congestive heart failure,"Bisoprolol for congestive heart failure. Background: beta-Blockers are a cornerstone in the treatment of systolic heart failure treatment, but not all beta-blockers are effective or in this setting. Objective: To define the role of bisoprolol, a highly selective beta(1)-antagonist in congestive heart failure due to systolic dysfunction. Methods: Using the keywords 'bisoprolol' and 'heart failure' PubMed and BIOSIS databases were searched for information regarding pharmacology and relevant randomised clinical trials. Supplementary publications were acquired by scrutinising reference lists of relevant papers. Additional information was obtained from the FDA website. Conclusion: Bisoprolol is an effective and well-tolerated first-line beta-blocker for patients with systolic heart failure. The knowledge is primarily based on study patients with moderate-to-severe heart failure from the three CIBIS trials."
2dcbe966-3ecb-42e1-9152-29707511d4a0,8101235,1993,[Radionuclide assessment of heart failure],"[Radionuclide assessment of heart failure]. Radionuclide assessment of heart failure was reviewed in this paper. The measurement of left ventricular function has been established by using gated blood poor scan. In most cases, left ventricular ejection fraction was below 35% in heart failure. The therapeutic effect of beta-blocker was also evaluated by quantitative sector analysis from gated blood pool scan. In addition, the uptake of 111In-antimyosin Fab was observed at damaged myocardium in dilated cardiomyopathy. 123I-MIBG which reflects sympathetic nerve activity showed decreased uptake in heart failure. It was demonstrated that cardiac MIBG imaging had powerful prognostic value in patients with heart failure. In conclusion, radionuclide assessment will contribute to the evaluation of severity and prognosis of heart failure."
45996ee3-bebb-46e4-bd55-f01b42730851,3291593,1988,Causes of symptoms in chronic congestive heart failure and implications for treatment,"Causes of symptoms in chronic congestive heart failure and implications for treatment. The most common symptoms of patients with heart failure are shortness of breath and fatigue. The causes of these symptoms may be different in various entities encompassed by the general term heart failure, such as acute pulmonary edema, circulatory collapse and chronic heart failure. In patients with acute heart failure, shortness of breath is closely related to left atrial pressure. In patients with chronic heart failure, optimally treated with diuretics, the body fluid compartments are usually of normal size. Recent work strongly suggests that, in such patients, central hemodynamic abnormalities are not the sole determinants of symptoms. Impaired vasodilation and altered metabolism in skeletal muscle, circulating metabolites and pulmonary ventilation-perfusion mismatch with consequent increased physiologic dead space may all contribute to the genesis of symptoms. Consequently, it may be possible to alleviate symptoms by treatments that are not aimed directly at improving central hemodynamics. Whether such an approach could also modify prognosis is unknown."
040fc704-ce60-418f-bed3-de132a486395,22317901,2012,Heart failure with preserved left ventricular function: diagnostic and therapeutic challenges in patients with diastolic heart failure,"Heart failure with preserved left ventricular function: diagnostic and therapeutic challenges in patients with diastolic heart failure. Heart failure associated with preserved left ventricular ejection fraction (HFpEF) is a condition of increasing importance, not only due to its rising prevalence but also due to the lack of clinical evidence for pharmacologic therapies that are beneficial. Thus, a recent case encountered at the Vanderbilt University Medical Center illustrates the clinical challenges one may encounter in patients with HFpEF. A careful review of the diagnostic challenges of HFpEF or diastolic heart failure, current recommendations for management and a glimpse of upcoming research are presented."
bfbdaccf-34a4-43d5-862d-8a145ac26b5b,15114390,2004,[Modern diagnosis and treatment of heart failure],"[Modern diagnosis and treatment of heart failure]. Chronic heart failure is a prevalent condition associated with high morbidity, high mortality and reduced quality of life. Chronic heart failure is the end-stage of various forms of heart disease. The prognosis is poor, worse than for patients with various forms of cancer. The diagnosis of heart failure is made in the presence of multiple symptoms and signs combined with objective evidence of cardiac dysfunction. Treatment consists of pharmacological as well as non-pharmacological approaches. ACE inhibitors and beta-blockers are the basis of treatment, while diuretics and other medications are given on an individual basis. The aim of treatment is to reduce progression of the underlying disease and to reduce mortality and morbidity."
b787ad8b-7c88-453d-b098-0a04aeb76abc,24776334,2013,Epidemiology of heart failure in Spain over the last 20 years,"Epidemiology of heart failure in Spain over the last 20 years. Heart failure is a major health care problem in Spain, although its precise impact is unknown due to the lack of data from appropriately designed studies. In contrast with the 2% prevalence of heart failure elsewhere in Europe and in the United States, studies in Spain report figures of 5%, probably because of methodological limitations. Heart failure consumes enormous quantities of health care resources; it is the first cause of hospitalization in persons aged 65 years or older and represents 3% of all hospital admissions and 2.5% of health care costs. There are two patterns of heart failure: one with preserved systolic function, more often associated with high blood pressure, and another with depressed systolic function, more often associated with ischemic heart disease. In 2010, heart failure accounted for 3% of all deaths in men and for 10% of all deaths in women. In recent years, the mortality rate from heart failure has gradually fallen. The rise in hospital admissions for heart failure and the decrease in mortality from this cause could partly be explained by temporary changes in diagnostic coding, but there is evidence that the reduced mortality could also be due to adherence to clinical practice guidelines."
efdeb42a-6d68-45f7-af09-c343a5ba6a8a,27306092,2016,The Role of Mitochondrial Dysfunction in Heart Failure and Potential Therapeutic Targets,"The Role of Mitochondrial Dysfunction in Heart Failure and Potential Therapeutic Targets. Advances in pharmacotherapy as well as device therapy in common cardiovascular diseases, especially implementation of rapid coronary reperfusion as a key management strategy in acute ischemic disease, improved overall survival. Yet, this success contributes to increased number of patients susceptible to heart failure development due to damaged myocardium. Although survival after heart failure diagnosis has improved over time, the death rate remains high: ≈50% of people diagnosed with this disease will die within 5 years. Thus, not only there is a space for novel concepts and strategies in the treatment of symptomatic heart failure, but also they are urgently needed. The mechanisms underlying the development of heart failure are multiple, complex, and not well understood. However, regardless of the cause of heart failure, or whether its presentation is acute or chronic, altered mitochondrial function/bioenergetics appears to play a substantial role in its pathophysiology. As such, the mitochondria are potentially promising, but still underused, target for new HF therapies. This review will focus on changes that occur in the mitochondria of failing myocardium, as well as on targets and approaches that suggest potential therapeutic effect in this ominous disease."
41dc23ce-101d-48bc-bb51-b1d8e32cbdb5,14724397,2004,Diastolic heart failure: a difficult problem in the elderly,"Diastolic heart failure: a difficult problem in the elderly. Heart failure with normal systolic function has been equated to diastolic heart failure (DHF). DHF appears to be quite common in the elderly, especially in elderly women with hypertension. Recent epidemiologic studies suggest that 30%-50% of patients with heart failure may have DHF. Morbidity for DHF is considerable and comparable to that of heart failure with left ventricular systolic dysfunction. Both groups of patients have similar rates of recurrent hospitalization and cost of care. Long-term mortality also appears to be similar in the two groups of patients. With the aging of the population, the numbers of patients with DHF will continue to rise and are likely to contribute significantly to the burden of disease caused by heart failure. Unfortunately, as yet, no reliable definition has been found for DHF. Currently the diagnosis of DHF is often made by exclusion, and treatment is empirical and unsatisfactory because of the lack of large-scale, randomized, controlled trials in this area; however, several large and other smaller trials are currently in progress that will hopefully provide some answers."
0aecb817-e651-466a-9eeb-25bbe5c46f1c,32143763,2020,Acute Decompensated Heart Failure in Patients with Heart Failure with Reduced Ejection Fraction,"Acute Decompensated Heart Failure in Patients with Heart Failure with Reduced Ejection Fraction. Acute decompensated heart failure (ADHF) requires immediate treatments because it impairs perfusion to systemic organs and their function. Half of all patients with ADHF are diagnosed with heart failure with reduced left ventricular ejection fraction (HFrEF). The initial goal of management for ADHF is to stabilize hemodynamic status. Pulmonary edema is treated with vasodilators or diuretics. Inhibitors of the renin-angiotensin-aldosterone system and β-blockers should be started and/or increased to meet the maximum dose, ideally the target dose, that the patient can tolerate as a treatment of HFrEF. Patients with severe circulatory failure need inotropic drugs or mechanical circulatory support."
0135b4c3-affb-49a7-8423-fffa79d85c1e,19067981,2008,Heart failure: a call to action,"Heart failure: a call to action. A recent survey commissioned by The American Association of Heart Failure Nurses, The Preventive Cardiovascular Nurses Association, and The Society for Chest Pain Centers found that respondents had a striking lack of awareness and knowledge about heart failure. This article reviews the confusion and misperceptions surrounding heart failure, discusses implications of the survey findings, and offers suggestions for patients at risk for heart failure as well as professionals who work with these patients-including clinicians, researchers, and those in larger groups such as institutions and government bodies."
3c93784f-2a1b-4026-83c2-a5eae4143727,7285038,1981,Congestive heart failure,"Congestive heart failure. The prevalence of congestive heart failure increases as the population ages. Conventional treatment of congestive heart failure is usually applied to persons over 60 with heart failure; yet very little is known concerning the cardiovascular alterations induced by aging. Animal experiments have indicated that presbycardia as a distinctive entity does exist but that it does not, in and of itself, cause heart failure in large numbers of individuals. The main causes remain the same as those in the younger population (i.e. ischemic and hypertensive disease). Diagnosis is altered in aged individuals because symptoms and signs may not be those classically described and taught. Pharmacologic treatment is hampered by a decreased responsiveness to inotropic agents, while toxicity levels are probably not altered. Although vasodilators may theoretically promote more satisfactory results, their clinical effectiveness and potential toxicities in elderly patients have not been evaluated."
941ff8eb-3c27-4acc-845d-5cb1fe65c1a8,32143764,2020,Acute Decompensated Heart Failure in Patients with Heart Failure with Preserved Ejection Fraction,"Acute Decompensated Heart Failure in Patients with Heart Failure with Preserved Ejection Fraction. There are few treatment options for acute decompensated heart failure patients with preserved ejection fraction, but an increasing number of patients with heart failure with preserved ejection fraction. A deeper understanding of the cause, diagnosis, and prognosis of heart failure with preserved ejection fraction may be informative for clinical practice or clinical decision making and therapeutic investigation in the acute care setting."
b6780cd5-0083-473d-b102-d54727d9fc4a,29022825,2018,MitraClip and mitral annuloplasty device as a bridge to transplantation,"MitraClip and mitral annuloplasty device as a bridge to transplantation. A 42-year-old man with dilated cardiomyopathy and endstage heart failure was evaluated for heart transplantation. He received a MitraClip and Carillon annuloplasty device for functional mitral regurgitation as palliation for his heart failure. Subsequently, he underwent successful heart transplantation."
23f7af2f-7ea1-401a-905c-4080198de61e,17824306,2007,Combined systolic and diastolic heart failure as the first presentation of mixed connective tissue disease,"Combined systolic and diastolic heart failure as the first presentation of mixed connective tissue disease. A 50-year-old woman presented with combined systolic and diastolic heart failure and Raynaud's phenomenon with painful necrotic lesions around several nail beds. Several clinical criteria and the specific biochemical findings lead to the diagnosis of mixed connective tissue disease (MCTD) which is an autoimmune connective tissue disease characterized by cutaneous and visceral fibrosis and widespread vascular pathology.After treatment with diuretics, angiotensin-converting enzyme inhibitors (ACE-inhibitor) and beta blockers the heart failure symptoms disappeared and the ejection fraction improved. The severe pain in the hands due to Raynaud's phenomenon diminished only after treatment with calcium channel blocker nifedipine (Adalat, 10 mg, PO, Bayer HealthCare, Germany) without affecting the cardiovascular status. Cardiac involvement in connective tissue disease is not uncommon, but to our knowledge we present here the first case of MCTD with a combined systolic and diastolic heart failure as primary manifestation."
d6908e52-d5bd-4d41-827b-6782b693e1a0,25319275,2014,End-of-life matters in chronic heart failure patients,"End-of-life matters in chronic heart failure patients. Purpose of review: Until recently, concepts of care for people with heart failure had rarely included preparation for unavoidable imminent death or caring for the dying.The purpose of this review is to provide an update on current end-of-life issues specific to heart failure patients. Recent findings: Mortality in the heart failure population remains high, especially shortly after the first acute heart failure hospitalization. Patients with systolic heart failure die more frequently from progressive heart failure or sudden cardiac death; patients with diastolic heart failure for noncardiovascular reasons and sudden cardiac death. The mode of haemodynamic decline leading to heart failure death can be characterised by low cardiac output (with or without secondary end-organ dysfunction), congestion, or a combination of both. A new model of end-of-life trajectories has been proposed which takes into account influence of comorbidities on the prognosis of heart failure. Advance care planning for patients with implanted cardiac devices has been shown to be unsatisfactory. A recent strategy for managing implantable cardioverter defibrillators in patients approaching death is presented. Summary: There is an emerging need to define specific challenges for end-of-life care for approaching death in heart failure patients. More research and education are needed to improve care for dying heart failure patients, including those with implanted cardiac devices."
dd45aded-7ee8-47db-b940-fd0ab51b166a,28371247,2017,Ivabradine: Current and Future Treatment of Heart Failure,"Ivabradine: Current and Future Treatment of Heart Failure. In heart failure (HF), the heart cannot pump blood efficiently and is therefore unable to meet the body's demands of oxygen, and/or there is increased end-diastolic pressure. Current treatments for HF with reduced ejection fraction (HFrEF) include angiotensin-converting enzyme (ACE) inhibitors, angiotension receptor type 1 (AT 1 ) antagonists, β-adrenoceptor antagonists, aldosterone receptor antagonists, diuretics, digoxin and a combination drug with AT 1 receptor antagonist and neprilysin inhibitor. In HF, the risk of readmission for hospital and mortality is markedly higher with a heart rate (HR) above 70 bpm. Here, we review the evidence regarding the use of ivabradine for lowering HR in HF. Ivabradine is a blocker of an I funny current (I(f)) channel and causes rate-dependent inhibition of the pacemaker activity in the sinoatrial node. In clinical trials of HFrEF, treatment with ivabradine seems to improve clinical outcome, for example improved ejection fraction (EF) and less readmission for hospital, but the effect appears most pronounced in patients with HRs above 70 bpm, while the effect on cardiovascular death appears less consistent. The adverse effects of ivabradine include bradycardia, atrial fibrillation and visual disturbances, but ivabradine avoids the negative inotrope effects observed with β-adrenoceptor antagonists. In conclusion, in patients with stable HFrEF with EF<35% and HR above 70 bpm, ivabradine improves the outcome and might be a first choice of therapy, if beta-adrenoceptor antagonists are not tolerated. Further studies must show whether that can be extended to HF patients with preserved EF."
a0fb59b2-85df-4610-a73e-3399bd32d247,23536952,2013,[Heart failure in cardiorenal syndromes],"[Heart failure in cardiorenal syndromes]. This review considers the classification of cardiorenal syndromes (CRS), the pathogenesis of heart failure, and a search for therapeutic targets for its treatment, biomarkers for heart and kidney failure, difficulties in therapy and reversion of the pathogenetic continuum of CRS, and promises for the use of some new technologies to treat this condition."
b00f0e92-e7a7-4adc-85b6-d505ad781e3d,2680494,1989,Relevance of the aetiology of heart failure to drug therapy,"Relevance of the aetiology of heart failure to drug therapy. The phrase 'heart failure' is used as a shorthand by medical practitioners to describe a wide variety of medical conditions ranging from acute heart failure with pulmonary oedema to terminal chronic heart failure. The medical treatment of these entities varies widely and is dependent on an understanding of the haemodynamics, pathophysiology and aetiology of the conditions, and on the pharmacology of the drugs selected. Important distinctions should be made between systolic and diastolic, acute and chronic, and extracellular and cellular heart failure. Drugs often used for treatment include diuretics, angiotensin-converting enzyme (ACE) inhibitors, nitrates and digoxin. Pure positive inotropic drugs are of value in the treatment of circulatory collapse, post-operatively and in terminal heart failure. Drugs with a mild positive inotropic effect which also possess other properties such as systemic vasodilation, renal vasodilation and alteration of diastolic function may be of wider value in the treatment of mild to moderate chronic heart failure but that prediction awaits proof from controlled clinical trials."
598c61f5-8e7a-464d-9c9e-6b708cfac5f5,18778476,2008,Myocardial tissue Doppler echocardiography and N-terminal B-type natriuretic peptide (NT-proBNP) in diastolic and systolic heart failure,"Myocardial tissue Doppler echocardiography and N-terminal B-type natriuretic peptide (NT-proBNP) in diastolic and systolic heart failure. Background: The aim of this prospective study was to assess the diagnostic value of NT-proBNP and the concordance with Tissue Doppler Echocardiography (including strain and longitudinal displacement) in diastolic and systolic heart failure. Methods and results: 137 consecutive clinically stable patients were included (42 healthy controls, 43 with diastolic heart failure, 52 with systolic heart failure). In diastolic heart failure, basal septal strain was reduced (-24.8 +/- 8.1% vs. controls. -18.5 +/- 5.3%, p < 0.0001). In all patients with preserved systolic function, septal basal longitudinal displacement was impaired in patients with increased left-ventricular filling pressures (E/E' < 8: 13.5 mm +/- 3.3 mm vs. E/E' > 15: 8.5 mm +/- 2.3 mm, p = 0.001) parallel to NT-proBNP elevation (E/E' < 8: 45.8 pg/ml, IQR: 172.5 pg/ml vs. E/E' > 15: 402.0 pg/ml, IQR: 1337.2 pg/ml; p = 0.0007). In ROC analysis, NT-proBNP could detect patients with reduced left ventricular systolic function (LVEF >or= 55%) with a good diagnostic accuracy. However, the diagnostic accuracy of NT-proBNP to detect diastolic dysfunction was lower. Conclusion: Subtle changes of longitudinal myocardial function begin in diastolic heart failure and are further increased in systolic heart failure. In patients with preserved LV function, a complex approach with the integration of multiple parameters including Tissue Doppler echocardiography and NT-proBNP is necessary to classify patients."
16b8006c-0bc8-4d3d-ad26-301fb79bef4c,18382213,2008,Nonischemic heart failure in diabetes mellitus,"Nonischemic heart failure in diabetes mellitus. Purpose of review: Diabetic patients with heart failure have a poor prognosis. Although it has been demonstrated in animal models that metabolic maladaptation plays a pivotal role in contractile dysfunction of the heart, the understanding of 'diabetic cardiomyopathy' and its treatment in humans remains incomplete. Recent findings: Epidemiological studies show that structural changes in the left ventricle can be demonstrated before onset of clinical diabetes. Diastolic dysfunction is the earliest manifestation that is associated with increasing level of serum-free fatty acids and worsening glycemic control. Spectroscopic and histologic evidence in the human myocardium indicates a maladaptive metabolic response in diabetes, characterized by intramyocellular triglyceride accumulation. Studies also suggest a link between myocardial isoform switching, calcium homeostasis and altered metabolism in the development of heart failure. However, treatment directed at deranged metabolic control in diabetes is effective only in animals, and not in humans. Summary: Although clinical studies suggest the existence of 'diabetic cardiomyopathy', it is still difficult to prove causality. However, animal models and human studies suggest that systemic metabolic derangements may lead to metabolic, functional and structural maladaptation of the heart. The exact mechanisms of heart failure in diabetes remain elusive."
8fe5e959-3c39-4740-ae0d-66df5a7e4205,15373019,2004,[Acute heart failure],"[Acute heart failure]. Acute heart failure is always an indication for referral to an intensive care unit. In the widest sense, the term acute heart failure includes the manifestation forms of pulmonary edema, cardiogenic shock or rapid-onset decompensated cardiac insufficiency unaccompanied by shock or pulmonary edema (low-output syndrome). Acute heart failure may occur in the absence of previously known heart disease. Existing prior specific diseases that may end in acute cardiac insufficiency include acute myocardial infarction, decompensated cardiomyopathy, myocarditis, cardiac tamponade, endocarditis or arrhythmogenic heart failure."
37a5d2ec-13a2-43fb-ae86-cf17278a722e,11852727,2002,Heart failure in older adults: keys to successful management,"Heart failure in older adults: keys to successful management. Recent American Heart Association statistics indicate that approximately 5 million people experience heart failure, and that an estimated 400,000 to 700,000 new cases are expected annually. Improved efforts in the emergency care of myocardial infarction and the increased life expectancy of the population in general are credited for the rapidly increasing number of elderly adults with such chronic cardiac diseases as heart failure. New drug therapies are tested daily to improve the treatment of heart failure. However, drugs alone cannot improve the lives of elderly men and women with this disorder. Skillful delivery of expert care is necessary if advanced practice nurses are to reduce the burden of heart failure and improve the lives of the individuals who must live with this devastating disease."
dc235d22-668a-40be-b283-3113a732421e,2048570,1991,Arrhythmias in heart failure--therapeutic challenges,"Arrhythmias in heart failure--therapeutic challenges. Electrophysiologic disorders are common at all stages of heart failure due to myocardial mechanical factors, neuroendocrine disturbances, electrolyte abnormalities, or ischemia, and also because of cardiovascular drugs. The prevalence of various forms of heart block, bradycardias, and arrhythmias in heart failure is largely unknown, as is their relationship to the etiology of the syndrome. Complex and multiform ventricular premature beats and nonsustained ventricular tachycardia are common, and their frequency is broadly related to the severity of heart failure. Supraventricular arrhythmias are also common features of the syndrome. The heart failure syndrome has an ominous prognosis. Approximately half the patients die suddenly, but the causal relationship between preexisting arrhythmias and sudden death is not known. Equally vital is knowledge of the influence of drug therapy on the arrhythmias of heart failure, but at present this is scarce and needs further study."
